asset,exchange,timestamp,open,high,low,close,volume
RELIANCE,NSE,2026-07-27 07:45:00+00:00,1280.8,1281.8,1279.5,1279.6,141077
RELIANCE,NSE,2026-07-27 08:00:00+00:00,1279.6,1280.1,1278.1,1279.3,244907
RELIANCE,NSE,2026-07-27 08:15:00+00:00,1279.4,1280.0,1278.8,1279.6,210924
RELIANCE,NSE,2026-07-27 08:30:00+00:00,1279.6,1280.0,1278.9,1279.6,162335
RELIANCE,NSE,2026-07-27 08:45:00+00:00,1279.7,1280.0,1278.0,1279.6,383189
RELIANCE,NSE,2026-07-27 09:00:00+00:00,1279.6,1280.0,1279.0,1279.9,253400
RELIANCE,NSE,2026-07-27 09:15:00+00:00,1279.9,1280.5,1279.0,1280.3,320808
RELIANCE,NSE,2026-07-27 09:30:00+00:00,1280.3,1280.3,1279.3,1279.8,690437
RELIANCE,NSE,2026-07-27 09:45:00+00:00,1279.8,1282.3,1279.1,1281.0,903560
RELIANCE,NSE,2026-07-28 03:45:00+00:00,1275.0,1277.0,1268.5,1274.5,752979
RELIANCE,NSE,2026-07-28 04:00:00+00:00,1274.4,1275.3,1271.4,1273.7,241079
RELIANCE,NSE,2026-07-28 04:15:00+00:00,1273.6,1275.6,1272.6,1274.7,196253
RELIANCE,NSE,2026-07-28 04:30:00+00:00,1274.7,1274.8,1272.1,1272.7,192682
RELIANCE,NSE,2026-07-28 04:45:00+00:00,1272.8,1275.2,1272.0,1275.1,219047
RELIANCE,NSE,2026-07-28 05:00:00+00:00,1275.1,1276.0,1274.1,1275.7,192216
RELIANCE,NSE,2026-07-28 05:15:00+00:00,1275.7,1278.4,1275.1,1278.4,347648
RELIANCE,NSE,2026-07-28 05:30:00+00:00,1278.4,1279.2,1275.0,1275.9,356244
RELIANCE,NSE,2026-07-28 05:45:00+00:00,1275.9,1277.0,1273.7,1274.4,355468
RELIANCE,NSE,2026-07-28 06:00:00+00:00,1274.4,1274.7,1273.2,1273.3,129590
RELIANCE,NSE,2026-07-28 06:15:00+00:00,1273.2,1274.5,1272.0,1272.1,208719
RELIANCE,NSE,2026-07-28 06:30:00+00:00,1272.1,1273.9,1272.0,1273.5,142484
RELIANCE,NSE,2026-07-28 06:45:00+00:00,1273.5,1273.9,1273.0,1273.2,133959
RELIANCE,NSE,2026-07-28 07:00:00+00:00,1273.2,1274.0,1273.0,1273.0,133866
RELIANCE,NSE,2026-07-28 07:15:00+00:00,1273.1,1273.8,1272.0,1272.1,199564
RELIANCE,NSE,2026-07-28 07:30:00+00:00,1272.1,1272.8,1271.0,1272.6,240001
RELIANCE,NSE,2026-07-28 07:45:00+00:00,1272.6,1273.2,1271.7,1271.9,123529
RELIANCE,NSE,2026-07-28 08:00:00+00:00,1271.9,1272.7,1271.0,1271.0,157317
RELIANCE,NSE,2026-07-28 08:15:00+00:00,1271.1,1273.0,1270.3,1271.1,321694
RELIANCE,NSE,2026-07-28 08:30:00+00:00,1271.0,1272.6,1270.0,1271.1,245320
RELIANCE,NSE,2026-07-28 08:45:00+00:00,1271.0,1272.2,1271.0,1271.1,149548
RELIANCE,NSE,2026-07-28 09:00:00+00:00,1271.1,1271.1,1268.4,1269.9,386048
RELIANCE,NSE,2026-07-28 09:15:00+00:00,1269.7,1269.8,1266.5,1267.3,492806
RELIANCE,NSE,2026-07-28 09:30:00+00:00,1267.3,1268.6,1266.1,1268.6,1553413
RELIANCE,NSE,2026-07-28 09:45:00+00:00,1268.6,1272.0,1265.9,1271.7,1840166
RELIANCE,NSE,2026-07-29 03:45:00+00:00,1275.0,1276.8,1271.2,1274.8,627835
RELIANCE,NSE,2026-07-29 04:00:00+00:00,1274.8,1280.0,1274.5,1276.0,468081
RELIANCE,NSE,2026-07-29 04:15:00+00:00,1276.0,1277.2,1273.0,1273.3,264839
